Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
19,1680869569186,07/04/2023 12:12:49,1680869568951,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,weekly_working_time,35
20,1680869569186,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Berufsunfähig
21,1680869569186,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,2
22,1680869569186,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
23,1680869569262,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,household_members,1
24,1680869569262,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,household_members_under_14,0
25,1680869569262,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,0
26,1680869569262,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,average_net_income,2500
27,1680869569262,07/04/2023 12:12:49,1680869568952,2,07/04/2023 14:12:48,97845,6,questionnaire-ld1e,,28731032,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1713x945,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,150424
1,1680266446278,31/03/2023 12:40:46,1680266450305,2,31/03/2023 14:40:50,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1680266594011,31/03/2023 12:43:14,1680266598064,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,gender,Männlich
3,1680266594144,31/03/2023 12:43:14,1680266598066,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,gender-quantised,1
4,1680266594144,31/03/2023 12:43:14,1680266598066,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,age,51
5,1680266594144,31/03/2023 12:43:14,1680266598066,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1680266594144,31/03/2023 12:43:14,1680266598066,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1680266594144,31/03/2023 12:43:14,1680266598066,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1680266594144,31/03/2023 12:43:14,1680266598066,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1680266594144,31/03/2023 12:43:14,1680266598067,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,migration_age,
10,1680266594144,31/03/2023 12:43:14,1680266598067,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,relationship_status,In fester Partnerschaft (z.B. verheiratet)
11,1680266594144,31/03/2023 12:43:14,1680266598067,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,relationship_status-quantised,2
12,1680266594144,31/03/2023 12:43:14,1680266598067,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,family_status-2,Verheiratet
13,1680266594144,31/03/2023 12:43:14,1680266598068,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,school_education,Realschulabschluss/mittlere Reife (oder gleichwertig)
14,1680266594144,31/03/2023 12:43:14,1680266598068,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,school_education-quantised,4
15,1680266594144,31/03/2023 12:43:14,1680266598068,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,vocation,Abgeschlossene Berufsausbildung/Lehre
16,1680266594144,31/03/2023 12:43:14,1680266598068,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,vocation-quantised,2
17,1680266594144,31/03/2023 12:43:14,1680266598069,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,employement_status,Vollzeit erwerbstätig
18,1680266594144,31/03/2023 12:43:14,1680266598069,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,employement_status-quantised,3
19,1680266594144,31/03/2023 12:43:14,1680266598069,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,weekly_working_time,40
20,1680266594144,31/03/2023 12:43:14,1680266598069,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1680266594144,31/03/2023 12:43:14,1680266598070,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1680266594144,31/03/2023 12:43:14,1680266598070,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
23,1680266594213,31/03/2023 12:43:14,1680266598070,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,household_members,5
24,1680266594213,31/03/2023 12:43:14,1680266598070,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,household_members_under_14,2
25,1680266594213,31/03/2023 12:43:14,1680266598071,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,1
26,1680266594213,31/03/2023 12:43:14,1680266598071,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,average_net_income,"8.000,00"
27,1680266594213,31/03/2023 12:43:14,1680266598071,2,31/03/2023 14:43:18,97845,6,questionnaire-ld1e,,28579262,BLIND,8502516,,complete,kiflom,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x746,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,147766
1,1680100815531,29/03/2023 14:40:15,1680100816675,2,29/03/2023 16:40:16,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1680100878561,29/03/2023 14:41:18,1680100879730,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,gender,Männlich
3,1680100878636,29/03/2023 14:41:18,1680100879731,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,gender-quantised,1
4,1680100878636,29/03/2023 14:41:18,1680100879731,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,age,28
5,1680100878636,29/03/2023 14:41:18,1680100879731,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1680100878636,29/03/2023 14:41:18,1680100879731,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1680100878636,29/03/2023 14:41:18,1680100879731,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,migration_age,
10,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,relationship_status,In fester Partnerschaft (z.B. verheiratet)
11,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,relationship_status-quantised,2
12,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,school_education,Abitur (oder gleichwertig)
14,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,school_education-quantised,6
15,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,vocation,Abgeschlossene Berufsausbildung/Lehre
16,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,vocation-quantised,2
17,1680100878636,29/03/2023 14:41:18,1680100879732,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,employement_status,Vollzeit erwerbstätig
18,1680100878636,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,employement_status-quantised,3
19,1680100878636,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,weekly_working_time,39
20,1680100878636,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1680100878636,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1680100878636,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,current_occupation-6,Arbeiter*in/Angestellte*r
23,1680100878718,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,household_members,2
24,1680100878718,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,household_members_under_14,0
25,1680100878718,29/03/2023 14:41:18,1680100879733,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,0
26,1680100878718,29/03/2023 14:41:18,1680100879734,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,average_net_income,1700
27,1680100878718,29/03/2023 14:41:18,1680100879734,2,29/03/2023 16:41:19,97845,6,questionnaire-ld1e,,28528474,BLIND,8478866,,complete,aurshv,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1903x969,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,63059
1,1679939287679,27/03/2023 17:48:07,1679939239995,2,27/03/2023 19:47:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1536x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1679939347705,27/03/2023 17:49:07,1679939299904,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,gender,Männlich
3,1679939347782,27/03/2023 17:49:07,1679939299905,2,27/03/2023 19:48:19,97845,6,questionnaire-ld1e,,28469039,BLIND,8459387,,complete,dfcxxk,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1536x864,1519x739,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,gender-quantised,1
